"id_empleado","nombre","apellido","puesto","salario","id_sucursal","fecha_contratacion"
"7656","Trini","Oller","Auxiliar de Servicios Part-Time","522.00","77","2016-04-01"
"7657","Eutropio","Sanabria","Cajero","1540.77","77","2023-10-17"
"7658","Chucho","Escolano","Encargado de cajas","2412.75","77","2016-08-31"
"7659","Reynaldo","Cuervo","Auxiliar de Servicios","1329.24","77","2018-11-24"
"7660","Armida","Sandoval","Auxiliar de Servicios","1535.38","77","2024-07-15"
"7661","Feliciano","Cañete","Auxiliar de Servicios Part-Time","522.00","77","2020-01-16"
"7662","Claudio","Cañas","Auxiliar de Servicios","1538.78","77","2018-05-04"
"7663","Celia","Campoy","Reponedor","1698.65","77","2017-02-20"
"7664","Pancho","Vicente","Reponedor","1203.28","77","2019-10-06"
"7665","Eli","Rocha","Asistente de recursos humanos","2069.79","77","2021-01-20"
"7666","Manu","Catalán","Cajero Part-Time","522.00","77","2017-07-27"
"7667","Modesta","Sotelo","Auxiliar de Servicios Part-Time","522.00","77","2021-05-25"
"7668","Matías","Carnero","Reponedor","1277.20","77","2025-02-23"
"7669","Leyre","Miró","Auxiliar de Servicios","1501.95","77","2019-07-23"
"7670","Amaya","Sanmartín","Reponedor Part-Time","522.00","77","2020-08-26"
"7671","Ignacia","Farré","Cajero","1396.02","77","2024-09-05"
"7672","María Del Carmen","Delgado","Auxiliar de Servicios Part-Time","522.00","77","2022-05-16"
"7673","Marina","Real","Encargado de cajas","1920.32","77","2016-10-21"
"7674","Omar","Bueno","Auxiliar de Servicios","1336.00","77","2020-12-10"
"7675","Geraldo","Mayo","Reponedor","1231.46","77","2016-12-20"
"7676","Jenny","Peláez","Auxiliar de Servicios Part-Time","522.00","77","2016-06-04"
"7677","Berta","Marin","Reponedor Part-Time","522.00","77","2021-10-09"
"7678","Eligio","Escobar","Encargado de cajas","2058.38","77","2022-07-04"
"7679","Jenny","Saldaña","Encargado de cajas","2072.75","77","2023-09-30"
"7680","María Carmen","Castillo","Reponedor Part-Time","522.00","77","2024-08-10"
"7681","Marcial","Pardo","Reponedor Part-Time","522.00","77","2023-03-06"
"7682","María Ángeles","Baquero","Asistente de recursos humanos","2309.64","77","2024-05-12"
"7683","Julián","Morera","Cajero","1413.33","77","2016-09-28"
"7684","Pánfilo","Luque","Asistente de recursos humanos","2278.20","77","2016-04-29"
"7685","Abigaíl","Corral","Asistente de recursos humanos","2119.98","77","2018-01-24"
"7686","Maxi","Batalla","Supervisor de tienda","3397.26","77","2017-01-22"
"7687","Susana","Bas","Reponedor Part-Time","522.00","77","2022-11-15"
"7688","Raúl","Soto","Encargado de almacén","2460.57","77","2019-11-04"
"7689","Hilda","Canet","Encargado de cajas","2057.96","77","2022-10-19"
"7690","Crescencia","Calatayud","Auxiliar de Servicios","1253.78","77","2020-06-28"
"7691","Apolinar","Catalá","Auxiliar de Servicios","1316.46","77","2020-03-09"
"7692","Antonia","Benet","Asistente de recursos humanos","2588.88","77","2024-07-19"
"7693","Martirio","Viñas","Cajero","1557.78","77","2021-02-07"
"7694","Miguel Ángel","Hierro","Encargado de almacén","1991.09","77","2018-03-03"
"7695","Asunción","Palacios","Encargado de almacén","2154.66","77","2018-03-28"
"7696","Yéssica","Terrón","Encargado de almacén","2116.47","77","2016-09-21"
"7697","Jenaro","Murcia","Reponedor","1545.61","77","2020-06-26"
"7698","Eustaquio","Castro","Encargado de almacén","2016.55","77","2023-04-23"
"7699","Modesto","Neira","Asistente de recursos humanos","2582.10","77","2016-07-21"
"7700","Tamara","Nuñez","Auxiliar de Servicios","1455.59","77","2015-08-10"
"7701","Cándida","Avilés","Auxiliar de Servicios Part-Time","522.00","77","2015-07-07"
"7702","Natanael","Duran","Cajero Part-Time","522.00","77","2018-08-17"
"7703","Lino","Mateu","Encargado de almacén","2060.70","77","2015-06-14"
"7704","Carla","Reig","Auxiliar de Servicios","1613.23","77","2018-05-18"
"7705","Tito","Ortega","Auxiliar de Servicios","1672.99","77","2023-06-26"
"7706","Luna","España","Encargado de cajas","2280.12","77","2018-03-25"
"7707","Álvaro","Escalona","Reponedor","1709.35","77","2023-04-06"
"7708","Cesar","Oliva","Reponedor","1280.78","77","2018-04-29"
"7709","Yéssica","Granados","Cajero","1575.20","77","2023-06-08"
"7710","Carina","Torralba","Cajero","1215.90","77","2023-03-11"
"7711","Estela","Sanmiguel","Asistente de recursos humanos","2306.87","77","2024-04-21"
"7712","Gastón","Fonseca","Reponedor","1735.01","77","2018-04-18"
"7713","Javi","Coronado","Reponedor","1534.24","77","2023-06-29"
"7714","Yéssica","Talavera","Auxiliar de Servicios Part-Time","522.00","77","2022-01-31"
"7715","Silvia","Rocamora","Encargado de cajas","2482.19","77","2018-08-06"
"7716","Esmeralda","Feliu","Auxiliar de Servicios Part-Time","522.00","77","2021-01-11"
"7717","Irene","Contreras","Supervisor de tienda","3226.07","77","2021-09-09"
"7718","Octavia","Leiva","Asistente de recursos humanos","2289.14","77","2024-11-04"
"7719","Margarita","Burgos","Cajero Part-Time","522.00","77","2019-04-27"
"7720","Eugenio","Fiol","Auxiliar de Servicios","1580.72","77","2025-01-04"
"7721","Josep","Bonilla","Encargado de cajas","1907.66","77","2021-11-30"
"7722","Cloe","Luque","Gerente de tienda","4244.03","77","2024-12-14"
"7723","Javier","Pinilla","Cajero","1543.25","77","2024-01-14"
"7724","Domingo","Castillo","Auxiliar de Servicios","1286.47","77","2023-05-31"
"7725","Flor","Ochoa","Asistente de recursos humanos","2275.56","77","2018-01-06"
"7726","Visitación","Díaz","Reponedor","1640.36","77","2019-12-10"
"7727","Xavier","Velázquez","Reponedor","1724.13","77","2018-06-28"
"7728","Silvio","Plaza","Asistente de recursos humanos","2857.91","77","2016-08-29"
"7729","Macarena","Iborra","Encargado de cajas","1946.21","77","2018-12-07"
"7730","Omar","Paredes","Encargado de almacén","2482.55","77","2022-07-21"
"7731","Chelo","Duarte","Encargado de cajas","2485.51","77","2022-01-10"
"7732","Macarena","Torrents","Reponedor Part-Time","522.00","77","2020-01-29"
"7733","Manola","Duque","Cajero","1607.45","77","2017-07-06"
"7734","Fabián","Calzada","Cajero","1590.35","77","2016-11-23"
"7735","Bárbara","Camino","Encargado de almacén","2316.32","77","2023-06-20"
"7736","Merche","Pellicer","Reponedor","1315.43","77","2019-12-02"
"7737","Ema","Lastra","Encargado de almacén","2426.15","77","2017-12-16"
"7738","Martirio","Arregui","Encargado de almacén","1877.99","77","2022-03-22"
"7739","Evita","Becerra","Encargado de cajas","2388.44","77","2017-07-09"
"7740","Cebrián","Espinosa","Reponedor","1620.35","77","2019-06-03"
"7741","Sol","Echevarría","Auxiliar de Servicios","1603.62","77","2024-04-19"
"7742","Graciana","Alcalá","Encargado de almacén","2148.51","77","2018-04-10"
"7743","Santiago","Mendoza","Auxiliar de Servicios","1663.62","77","2020-11-27"
"7744","Filomena","Blasco","Encargado de almacén","2179.78","77","2020-01-13"
"7745","Trini","Rivera","Auxiliar de Servicios","1425.05","77","2022-06-20"
"7746","Marciano","Batalla","Encargado de almacén","1881.82","77","2020-11-27"
"7747","Fulgencio","Frías","Encargado de cajas","2094.84","77","2024-01-10"
"7748","Carmina","Mariscal","Asistente de recursos humanos","2800.75","77","2018-01-23"
"7749","Ana Belén","Santamaría","Cajero","1676.82","77","2020-01-22"
"7750","Olimpia","Juárez","Auxiliar de Servicios","1514.17","77","2015-09-27"
"7751","Nieves","Alegre","Auxiliar de Servicios","1693.92","77","2019-03-07"
"7752","Paola","Cortes","Encargado de almacén","1807.90","77","2017-02-06"
"7753","Pedro","Planas","Encargado de almacén","1821.73","77","2022-01-17"
"7754","Elvira","Batlle","Reponedor","1369.92","77","2020-01-16"
"7755","Nico","Tovar","Asistente de recursos humanos","2516.93","77","2017-09-27"
"7756","América","Muro","Reponedor","1578.44","77","2016-06-16"
"7757","Sabina","Sales","Encargado de cajas","2025.95","77","2025-03-21"
"7758","Elisa","Rodríguez","Auxiliar de Servicios Part-Time","522.00","77","2022-10-22"
"7759","Pili","Hernandez","Auxiliar de Servicios Part-Time","522.00","77","2021-01-07"
"7760","Juan Francisco","Teruel","Auxiliar de Servicios","1716.46","77","2017-06-12"
"7761","Priscila","Arregui","Encargado de almacén","2367.54","77","2016-04-13"
"7762","Juan Bautista","Quirós","Supervisor de tienda","2728.24","77","2022-09-24"
"7763","Nieves","Aznar","Cajero","1375.30","77","2020-01-27"
"7764","Belén","Camino","Encargado de cajas","1914.33","77","2023-08-23"
"7765","Máximo","Marti","Encargado de cajas","1993.59","77","2016-10-02"
"7766","América","Arrieta","Asistente de recursos humanos","2664.35","77","2024-06-25"
"7767","Encarna","Aramburu","Encargado de cajas","2029.08","77","2019-05-03"
"7768","Coral","Aroca","Asistente de recursos humanos","2827.64","77","2016-11-11"
"7769","Magdalena","Benavides","Asistente de recursos humanos","2562.66","77","2023-09-13"
"7770","Domitila","Martinez","Encargado de cajas","2044.41","77","2022-10-17"
"7771","Anita","Rosselló","Asistente de recursos humanos","2017.53","77","2018-02-06"
"7772","Marisol","Soler","Auxiliar de Servicios","1677.41","77","2024-04-27"
"7773","Griselda","Mancebo","Auxiliar de Servicios","1428.65","77","2020-10-21"
"7774","Trini","Llopis","Cajero","1685.62","77","2025-02-06"
"7775","Bonifacio","Perea","Auxiliar de Servicios","1417.96","77","2020-02-04"
"7776","Ciriaco","Valenciano","Auxiliar de Servicios","1665.31","77","2023-11-03"
"7777","Esmeralda","Galvez","Auxiliar de Servicios","1571.35","77","2016-11-03"
"7778","Mirta","Saez","Auxiliar de Servicios","1503.79","77","2015-06-19"
"7779","Valentina","Perez","Auxiliar de Servicios","1553.44","4","2023-12-04"
"7780","Eva María","Elías","Cajero Part-Time","522.00","4","2016-10-11"
"7781","Adelaida","Manuel","Auxiliar de Servicios Part-Time","522.00","4","2018-09-03"
"7782","Soraya","Cruz","Auxiliar de Servicios","1288.71","4","2021-04-18"
"7783","Natanael","Catalá","Reponedor","1408.97","4","2023-12-08"
"7784","Eva María","Barrios","Supervisor de tienda","3251.57","4","2023-05-08"
"7785","Tadeo","Tirado","Encargado de almacén","1956.74","4","2024-12-26"
"7786","Timoteo","Portillo","Asistente de recursos humanos","2259.90","4","2020-08-18"
"7787","Ramona","Heredia","Encargado de cajas","1954.83","4","2023-11-20"
"7788","Inocencio","Amo","Auxiliar de Servicios","1280.23","4","2020-06-30"
"7789","Alejandro","Durán","Reponedor Part-Time","522.00","4","2022-11-16"
"7790","Quique","Campos","Encargado de almacén","2333.87","4","2015-10-24"
"7791","Adrián","Torres","Encargado de cajas","2311.64","4","2018-12-31"
"7792","César","Costa","Auxiliar de Servicios","1266.91","4","2024-08-24"
"7793","Hector","Pina","Auxiliar de Servicios","1557.14","4","2025-02-11"
"7794","Leonardo","Andres","Cajero Part-Time","522.00","4","2023-07-31"
"7795","Maribel","Company","Gerente de tienda","5142.34","4","2015-12-24"
"7796","Rodrigo","Ibarra","Reponedor","1763.53","4","2017-06-28"
"7797","Ignacia","Batalla","Cajero","1224.42","4","2018-08-06"
"7798","Dominga","Vicente","Encargado de almacén","2225.50","4","2020-09-09"
"7799","Guiomar","Palomino","Auxiliar de Servicios","1463.49","4","2024-10-18"
"7800","María Manuela","Cueto","Encargado de cajas","2448.42","4","2022-06-25"
"7801","Josefa","Dueñas","Reponedor","1305.72","4","2018-09-06"
"7802","América","Barberá","Supervisor de tienda","3086.92","4","2022-12-08"
"7803","Gloria","Barranco","Encargado de almacén","2060.90","4","2019-02-03"
"7804","Encarnacion","Ferrándiz","Reponedor Part-Time","522.00","4","2024-11-16"
"7805","Rodrigo","Correa","Encargado de almacén","2052.00","4","2016-09-07"
"7806","Jose Miguel","Contreras","Reponedor","1293.50","4","2022-06-25"
"7807","Isidoro","Cordero","Encargado de cajas","2242.78","4","2015-05-02"
"7808","Estefanía","Salvà","Auxiliar de Servicios","1641.49","4","2016-07-09"
"7809","Hector","Jerez","Reponedor","1739.78","4","2021-05-22"
"7810","Almudena","Olivera","Cajero Part-Time","522.00","4","2015-08-17"
"7811","Sabina","Montalbán","Supervisor de tienda","3377.35","4","2021-02-03"
"7812","Alejo","Juan","Encargado de almacén","2295.42","4","2023-06-06"
"7813","Violeta","Aznar","Encargado de cajas","2288.46","4","2021-03-18"
"7814","Guadalupe","Corominas","Asistente de recursos humanos","2182.47","4","2018-03-09"
"7815","Cloe","Gallart","Encargado de cajas","2079.59","4","2021-02-03"
"7816","Loida","Figueroa","Reponedor","1498.19","4","2023-09-01"
"7817","Lorenza","Camino","Encargado de almacén","1801.68","4","2023-11-12"
"7818","Flavio","Osuna","Auxiliar de Servicios","1533.36","4","2020-04-13"
"7819","Ulises","Balaguer","Cajero Part-Time","522.00","4","2025-02-16"
"7820","María","Riera","Auxiliar de Servicios","1445.49","4","2024-11-15"
"7821","Abigaíl","Gallart","Reponedor","1425.04","4","2017-08-15"
"7822","Amparo","Vélez","Auxiliar de Servicios","1535.89","4","2022-01-11"
"7823","Rosa","Pacheco","Cajero Part-Time","522.00","4","2024-05-24"
"7824","Consuelo","Catalán","Asistente de recursos humanos","2722.85","4","2016-01-23"
"7825","Emperatriz","Sarmiento","Cajero","1553.35","4","2017-05-29"
"7826","Eva María","Garriga","Reponedor Part-Time","522.00","4","2016-11-22"
"7827","Isa","Pi","Auxiliar de Servicios Part-Time","522.00","4","2023-03-12"
"7828","Águeda","Piñeiro","Encargado de almacén","2191.91","4","2015-12-05"
"7829","Cruz","Manjón","Cajero","1329.20","4","2019-04-23"
"7830","Gabriela","Arteaga","Reponedor","1458.93","4","2015-05-18"
"7831","Cecilio","Ayllón","Auxiliar de Servicios","1345.99","4","2017-04-20"
"7832","Iris","Montes","Cajero Part-Time","522.00","4","2024-03-08"
"7833","Feliciana","Escobar","Encargado de almacén","1879.53","4","2019-11-29"
"7834","Fausto","Neira","Gerente de tienda","4967.92","4","2019-04-26"
"7835","Juan Antonio","Tormo","Auxiliar de Servicios","1634.61","4","2023-06-22"
"7836","Begoña","Villaverde","Asistente de recursos humanos","2963.59","4","2021-11-23"
"7837","Guadalupe","Font","Encargado de almacén","2402.33","4","2022-09-22"
"7838","Juan José","Recio","Cajero","1396.73","4","2016-02-17"
"7839","Eufemia","Pinilla","Auxiliar de Servicios","1546.57","4","2023-06-18"
"7840","Luz","Clavero","Encargado de almacén","2256.90","4","2018-11-28"
"7841","Clementina","Melero","Encargado de cajas","2116.03","4","2020-06-05"
"7842","Pía","Ferrer","Reponedor Part-Time","522.00","4","2022-06-17"
"7843","Octavio","Soler","Cajero","1353.72","4","2021-10-07"
"7844","Máxima","Soria","Cajero Part-Time","522.00","4","2019-04-01"
"7845","María Del Carmen","Puente","Reponedor","1471.42","4","2020-03-13"
"7846","Paco","Aranda","Reponedor","1717.51","4","2015-05-26"
"7847","Ale","Millán","Encargado de almacén","2483.64","4","2019-11-15"
"7848","Florencio","Ripoll","Reponedor Part-Time","522.00","4","2016-01-01"
"7849","Gabriel","Zorrilla","Auxiliar de Servicios","1333.96","4","2016-09-18"
"7850","Cloe","Villanueva","Auxiliar de Servicios","1364.50","4","2016-11-24"
"7851","Francisco Javier","Martí","Auxiliar de Servicios","1415.41","4","2023-02-07"
"7852","Estefanía","Bonet","Auxiliar de Servicios Part-Time","522.00","4","2015-08-02"
"7853","Gala","Cortés","Cajero","1545.87","4","2023-06-14"
"7854","Dionisia","Lucena","Cajero","1507.49","4","2018-08-21"
"7855","Moreno","Arias","Cajero","1692.21","4","2023-10-11"
"7856","Víctor","Nadal","Asistente de recursos humanos","2817.66","4","2016-08-01"
"7857","Macarena","Murcia","Cajero","1756.91","4","2016-10-28"
"7858","Fabio","Merino","Asistente de recursos humanos","2721.76","4","2024-07-28"
"7859","Magdalena","Peláez","Gerente de tienda","5914.66","4","2017-09-04"
"7860","Graciano","Andres","Reponedor","1318.99","4","2025-02-26"
"7861","Eliana","Tovar","Encargado de almacén","2295.02","4","2015-12-19"
"7862","Victoriano","Valencia","Asistente de recursos humanos","2342.62","4","2023-02-12"
"7863","Álvaro","Jimenez","Asistente de recursos humanos","2775.35","4","2020-05-01"
"7864","Jenny","Andreu","Encargado de cajas","1891.40","4","2020-10-25"
"7865","Manolo","Cuevas","Encargado de almacén","1874.30","4","2022-09-11"
"7866","Guiomar","Hoz","Auxiliar de Servicios Part-Time","522.00","4","2017-12-12"
"7867","María Luisa","Galiano","Reponedor","1534.46","4","2023-12-09"
"7868","Francisco Javier","Santana","Encargado de almacén","1933.58","4","2024-12-13"
"7869","Trinidad","Alberdi","Cajero Part-Time","522.00","4","2015-07-02"
"7870","Marianela","Costa","Reponedor","1371.54","4","2022-08-07"
"7871","Eulalia","Seguí","Cajero Part-Time","522.00","4","2018-01-17"
"7872","Mar","Herranz","Auxiliar de Servicios","1430.78","4","2018-06-05"
"7873","Bartolomé","Pérez","Gerente de tienda","4902.41","4","2016-09-26"
"7874","Vilma","Badía","Reponedor","1554.55","4","2020-08-22"
"7875","Sandra","Acuña","Encargado de cajas","2316.63","4","2017-02-16"
"7876","Rosendo","Prieto","Auxiliar de Servicios Part-Time","522.00","4","2017-02-07"
"7877","Federico","Álvarez","Encargado de almacén","2115.40","4","2023-05-25"
"7878","Máxima","Juárez","Gerente de tienda","4720.11","4","2021-12-30"
"7879","Leticia","Águila","Encargado de almacén","2420.17","4","2018-12-07"
"7880","Ana Sofía","Valls","Encargado de cajas","2079.56","4","2024-05-25"
"7881","Gilberto","Nicolás","Encargado de almacén","1988.63","4","2019-11-12"
"7882","María Teresa","Ribes","Asistente de recursos humanos","2663.70","4","2015-12-25"
"7883","Josefa","Gomila","Reponedor","1320.20","4","2023-07-13"
"7884","Emma","Campo","Reponedor","1581.91","4","2017-06-14"
"7885","Consuela","Pozo","Cajero","1318.61","4","2023-03-23"
"7886","Priscila","Riera","Encargado de almacén","2051.85","4","2017-03-31"
"7887","Francisco","Agudo","Cajero Part-Time","522.00","4","2020-10-17"
"7888","Miguel Ángel","Zabala","Asistente de recursos humanos","2724.22","4","2019-03-17"
"7889","Gastón","Iglesia","Encargado de cajas","2245.31","4","2017-07-22"
"7890","Jordi","Moll","Encargado de almacén","2060.46","4","2019-07-09"
"7891","Lino","Blanes","Encargado de cajas","2208.60","4","2024-11-10"
"7892","Tiburcio","Briones","Reponedor Part-Time","522.00","4","2018-12-14"
"7893","Aura","Salcedo","Auxiliar de Servicios","1370.42","4","2020-10-01"
"7894","Nerea","Novoa","Encargado de cajas","1808.41","4","2023-04-11"
"7895","Eusebia","Pinedo","Cajero","1503.13","4","2020-03-07"
"7896","Humberto","Arroyo","Cajero Part-Time","522.00","4","2017-03-14"
"7897","Evangelina","Sevilla","Asistente de recursos humanos","2679.49","4","2023-03-01"
"7898","Rosario","Garrido","Cajero","1762.08","4","2017-06-14"
"7899","Javi","Sureda","Reponedor Part-Time","522.00","4","2024-08-02"
"7900","Adelardo","Verdejo","Cajero","1720.31","4","2018-01-29"
"7901","Ángel","Flores","Cajero","1390.42","4","2022-12-22"
"7902","Lucio","Coronado","Encargado de almacén","2161.88","4","2016-07-22"
"7903","Elba","Vives","Cajero","1360.90","4","2024-11-10"
"7904","Noa","Alegre","Cajero Part-Time","522.00","4","2016-10-04"
"7905","Jose Luis","Carreras","Reponedor Part-Time","522.00","4","2018-05-22"
"7906","Antonia","Diez","Auxiliar de Servicios Part-Time","522.00","4","2018-07-15"
"7907","Verónica","Vall","Asistente de recursos humanos","2914.54","5","2016-11-13"
"7908","Ágata","Ariza","Encargado de almacén","2366.75","5","2015-05-16"
"7909","Máxima","Pina","Reponedor","1512.47","5","2019-10-31"
"7910","Yaiza","Tomas","Asistente de recursos humanos","2678.18","5","2023-10-05"
"7911","Marina","Pino","Reponedor","1534.20","5","2024-04-28"
"7912","Máximo","Ferrero","Asistente de recursos humanos","2654.72","5","2022-02-26"
"7913","Antonia","Valdés","Reponedor","1322.14","5","2017-02-12"
"7914","Dan","Ferrán","Encargado de cajas","1949.24","5","2023-08-04"
"7915","Inocencio","Carreras","Asistente de recursos humanos","2537.30","5","2017-02-25"
"7916","Úrsula","Benítez","Supervisor de tienda","3161.28","5","2024-03-30"
"7917","Gabriela","Pelayo","Reponedor","1289.68","5","2019-12-08"
"7918","Eva","Soler","Reponedor Part-Time","522.00","5","2018-06-04"
"7919","Domitila","Conesa","Cajero","1264.99","5","2023-12-03"
"7920","Mayte","Guerrero","Asistente de recursos humanos","2987.99","5","2020-06-06"
"7921","Leyre","Olmedo","Supervisor de tienda","3001.35","5","2020-05-21"
"7922","Aristides","Hierro","Auxiliar de Servicios","1683.60","5","2019-07-05"
"7923","Felipa","Balaguer","Encargado de almacén","1959.22","5","2024-08-17"
"7924","Concepción","Arce","Asistente de recursos humanos","2652.14","5","2021-01-08"
"7925","Jose Carlos","Morales","Asistente de recursos humanos","2887.74","5","2015-08-06"
"7926","Lupe","Rebollo","Encargado de cajas","2471.63","5","2024-07-16"
"7927","Joaquina","Chico","Cajero","1304.22","5","2024-01-05"
"7928","Heriberto","Cazorla","Reponedor Part-Time","522.00","5","2022-06-26"
"7929","Josué","Castrillo","Encargado de cajas","1913.81","5","2023-05-07"
"7930","Basilio","Escudero","Auxiliar de Servicios Part-Time","522.00","5","2020-03-03"
"7931","Íñigo","Viñas","Asistente de recursos humanos","2167.54","5","2019-03-06"
"7932","Marisol","Morera","Auxiliar de Servicios","1548.90","5","2017-10-27"
"7933","Darío","Clemente","Cajero Part-Time","522.00","5","2020-03-26"
"7934","Jeremías","Llabrés","Reponedor","1224.70","5","2019-02-21"
"7935","Hernán","Solé","Reponedor","1296.80","5","2023-12-13"
"7936","Nieves","Guillen","Supervisor de tienda","2844.84","5","2018-10-26"
"7937","Ibán","Sebastián","Reponedor Part-Time","522.00","5","2018-11-03"
"7938","Armando","Jaén","Auxiliar de Servicios","1613.66","5","2016-05-14"
"7939","Alba","Calvet","Cajero","1509.62","5","2017-02-14"
"7940","Artemio","Romero","Encargado de cajas","2359.74","5","2022-03-09"
"7941","Cipriano","Gimenez","Cajero","1680.13","5","2022-01-15"
"7942","Irene","Folch","Cajero","1750.88","5","2019-08-05"
"7943","Hugo","Perera","Reponedor Part-Time","522.00","5","2021-09-20"
"7944","Marisa","Vallejo","Reponedor","1412.48","5","2019-09-30"
"7945","Úrsula","Calleja","Encargado de cajas","2091.38","5","2018-09-20"
"7946","Samanta","Rodrigo","Cajero","1274.15","5","2022-01-25"
"7947","Miriam","Figueroa","Asistente de recursos humanos","2089.01","5","2017-02-06"
"7948","Moreno","Villalonga","Reponedor","1599.62","5","2017-07-18"
"7949","Rubén","Saura","Auxiliar de Servicios Part-Time","522.00","5","2024-01-11"
"7950","Fidel","Villalobos","Gerente de tienda","4406.60","5","2015-08-01"
"7951","Nilo","Salmerón","Reponedor","1336.22","5","2021-08-25"
"7952","Camilo","Rivera","Gerente de tienda","4196.65","5","2019-07-05"
"7953","Hugo","Escamilla","Encargado de cajas","2129.98","5","2015-06-10"
"7954","Patricia","Álvaro","Reponedor","1780.33","5","2023-03-09"
"7955","Mariano","Morata","Auxiliar de Servicios Part-Time","522.00","5","2019-04-03"
"7956","Luz","Verdejo","Cajero Part-Time","522.00","5","2021-03-12"
"7957","Elba","Alemany","Reponedor Part-Time","522.00","5","2024-04-27"
"7958","Balduino","Pinilla","Encargado de almacén","2221.71","5","2016-09-21"
"7959","Natalia","Girón","Cajero Part-Time","522.00","5","2025-03-11"
"7960","Graciana","Vicente","Supervisor de tienda","2991.56","5","2019-03-16"
"7961","Nicanor","Sainz","Asistente de recursos humanos","2704.68","5","2022-12-31"
"7962","Bernardo","Alberola","Encargado de cajas","2351.39","5","2017-06-03"
"7963","Cruz","Alsina","Reponedor","1305.58","5","2017-06-13"
"7964","Alonso","Jover","Asistente de recursos humanos","2866.30","5","2020-03-25"
"7965","Jenny","Cáceres","Cajero","1232.92","5","2022-03-21"
"7966","María Teresa","Escobar","Reponedor Part-Time","522.00","5","2017-08-05"
"7967","Emilia","Pascual","Encargado de almacén","2373.91","5","2020-05-15"
"7968","Abril","Milla","Asistente de recursos humanos","2369.81","5","2022-10-18"
"7969","Joaquina","Marín","Encargado de cajas","2214.43","5","2015-04-11"
"7970","Modesto","Mas","Cajero","1240.33","5","2020-10-27"
"7971","Salomé","Cabello","Cajero Part-Time","522.00","5","2025-03-17"
"7972","Chucho","Zurita","Asistente de recursos humanos","2740.87","5","2019-09-21"
"7973","Ainara","Ocaña","Reponedor Part-Time","522.00","5","2020-04-02"
"7974","Azahara","Hoz","Encargado de almacén","1978.06","5","2019-10-16"
"7975","Cleto","Arregui","Auxiliar de Servicios","1314.29","5","2020-11-28"
"7976","Amanda","Baños","Auxiliar de Servicios","1743.86","5","2022-08-19"
"7977","Marcos","Montenegro","Cajero","1361.81","5","2019-02-12"
"7978","Evangelina","Contreras","Auxiliar de Servicios","1436.64","5","2018-11-12"
"7979","Pelayo","Hoyos","Asistente de recursos humanos","2925.40","5","2024-07-17"
"7980","Vasco","Alberola","Auxiliar de Servicios Part-Time","522.00","5","2020-12-21"
"7981","Elba","Moliner","Auxiliar de Servicios","1750.55","5","2015-09-05"
"7982","Eliana","Jara","Reponedor","1331.02","5","2017-07-30"
"7983","Cirino","Iriarte","Cajero","1706.89","5","2022-04-13"
"7984","Ignacio","Iglesias","Encargado de almacén","1951.68","5","2025-03-19"
"7985","Margarita","Salvà","Encargado de almacén","1838.21","5","2020-12-11"
"7986","Ema","Clavero","Cajero","1312.36","5","2016-07-21"
"7987","Abilio","Silva","Gerente de tienda","4926.51","5","2024-08-20"
"7988","Regina","Espinosa","Encargado de cajas","2049.14","5","2017-08-29"
"7989","Fulgencio","Acosta","Encargado de cajas","1885.16","5","2021-10-08"
"7990","Claudio","Raya","Asistente de recursos humanos","2804.01","5","2018-10-15"
"7991","Rosalía","Toro","Cajero","1777.94","5","2016-07-02"
"7992","Salvador","Sevilla","Reponedor","1435.51","5","2025-02-22"
"7993","Manuela","Cuenca","Encargado de cajas","1941.53","5","2018-02-11"
"7994","Martirio","Jimenez","Auxiliar de Servicios","1469.07","5","2019-12-25"
"7995","Ramiro","Guerrero","Gerente de tienda","5594.97","5","2017-03-30"
"7996","Salud","Peiró","Cajero","1517.49","5","2019-08-16"
"7997","Josep","Pedrero","Auxiliar de Servicios","1417.67","5","2015-09-02"
"7998","Marcela","Vidal","Reponedor Part-Time","522.00","5","2024-12-13"
"7999","María Belén","Arteaga","Reponedor","1566.59","5","2024-10-05"
"8000","Fortunato","Almansa","Reponedor","1600.28","5","2018-03-19"
"8001","Guadalupe","Manjón","Asistente de recursos humanos","2058.11","5","2023-06-25"
"8002","Marcio","Cabañas","Asistente de recursos humanos","2552.49","5","2019-10-05"
"8003","Amador","Guerrero","Cajero Part-Time","522.00","5","2017-02-03"
"8004","Gertrudis","Jerez","Encargado de cajas","1844.16","5","2017-03-09"
"8005","Claudia","Portero","Asistente de recursos humanos","2369.69","5","2018-08-09"
"8006","Consuela","Calleja","Supervisor de tienda","3369.94","5","2016-12-18"
"8007","Corona","Sacristán","Encargado de almacén","2050.92","5","2020-05-19"
"8008","Amancio","Castillo","Asistente de recursos humanos","2119.56","5","2016-12-16"
"8009","Valeria","Valls","Encargado de almacén","1949.23","5","2017-09-05"
"8010","Sonia","Benito","Asistente de recursos humanos","2108.37","5","2020-10-04"
"8011","Máximo","Valdés","Asistente de recursos humanos","2211.28","5","2024-10-17"
"8012","Florinda","Andrade","Reponedor","1211.37","5","2023-01-09"
"8013","Luisa","Capdevila","Cajero","1755.78","5","2021-07-20"
"8014","Olegario","Carranza","Asistente de recursos humanos","2417.90","5","2017-04-04"
"8015","Águeda","Pardo","Reponedor","1615.49","5","2024-08-26"
"8016","Chita","Estévez","Auxiliar de Servicios","1434.60","5","2022-11-25"
